序号,group_id,a1,a2,a3,a4,label,time
3200,7,-2.84187,4.64609,0.905401,1.37925,1,3200
3201,7,-1.60194,1.06477,0.942098,1.73409,1,3201
3202,7,0.193508,-3.09141,0.278382,1.2527,1,3202
3203,7,2.70038,3.43388,0.508496,-1.35256,1,3203
3204,7,8.43503,-6.64304,6.69012,-3.45006,1,3204
3205,7,2.51584,-2.47249,-0.761959,6.37084,1,3205
3206,7,-1.26706,-5.95349,0.0652368,-3.18126,1,3206
3207,7,-2.02353,-2.63058,3.92172,-2.06196,1,3207
3208,7,0.143574,4.5406,-3.48608,1.71477,1,3208
3209,7,0.617267,0.375343,1.14296,-0.638697,1,3209
3210,7,-2.08472,-2.02224,-0.383127,-1.5395,1,3210
3211,7,4.17193,-2.26153,-2.60149,-2.94273,1,3211
3212,7,-0.319942,-4.77124,-0.925578,8.84048,1,3212
3213,7,-3.12004,-11.5797,3.03064,0.360253,1,3213
3214,7,-0.732439,0.823836,-2.02096,-4.37436,1,3214
3215,7,-1.04032,-1.91405,-1.41547,0.626168,1,3215
3216,7,-0.984144,-0.105017,0.824833,0.805895,1,3216
3217,7,4.53856,0.708592,0.353982,0.596187,1,3217
3218,7,-1.14426,-0.597035,-2.38186,5.31711,1,3218
3219,7,0.97196,-9.54986,0.694463,3.89283,1,3219
3220,7,-5.80656,-8.04765,-6.70298,-2.38223,1,3220
3221,7,-4.24436,-2.62788,3.99759,2.11184,1,3221
3222,7,4.42486,-1.87785,-0.173155,-1.92448,1,3222
3223,7,3.74899,-0.622256,0.821936,-1.2612,1,3223
3224,7,-1.3984,2.53036,-0.909989,2.65822,1,3224
3225,7,0.261624,-1.93914,-2.93052,1.37894,1,3225
3226,7,2.98397,0.0590268,1.37818,-1.51689,1,3226
3227,7,1.93319,-1.46909,-4.53539,-0.553102,1,3227
3228,7,4.06772,-13.1376,10.027,-0.116683,1,3228
3229,7,-3.03292,2.34367,-4.59416,0.367443,1,3229
3230,7,-2.41241,-2.46098,2.28967,6.86071,1,3230
3231,7,7.52849,-3.33167,1.6254,1.63606,1,3231
3232,7,2.45396,2.26815,-0.841562,1.06949,1,3232
3233,7,-2.03289,3.54259,1.52124,-0.875813,1,3233
3234,7,-0.389958,-0.2985,-1.85348,1.64312,1,3234
3235,7,-2.38921,1.50294,-3.49684,-1.3536,1,3235
3236,7,-1.00328,-5.13081,5.23397,-0.524577,1,3236
3237,7,4.82175,-8.9399,3.42106,2.39618,1,3237
3238,7,-4.67667,2.08728,-0.831354,-0.866164,1,3238
3239,7,-0.592271,1.88215,-3.55644,0.607979,1,3239
3240,7,0.457561,2.39084,-0.238134,2.79383,1,3240
3241,7,-0.0609097,0.508597,1.29734,0.217245,1,3241
3242,7,-1.17384,-0.0221954,-1.15211,0.690705,1,3242
3243,7,5.22651,1.72488,-10.4811,-0.109065,1,3243
3244,7,-1.03123,-3.51878,-3.36799,1.5363,1,3244
3245,7,-1.2292,0.650681,3.42548,0.655245,1,3245
3246,7,2.55437,0.950853,-1.47838,-1.65802,1,3246
3247,7,-1.64007,0.151342,-1.75278,-1.64187,1,3247
3248,7,-2.29965,2.06057,0.929956,-1.33661,1,3248
3249,7,0.682263,0.251669,-0.301457,-2.10064,1,3249
3250,7,1.40929,-0.880281,1.09592,2.12174,1,3250
3251,7,-1.72637,6.80827,-0.0116074,2.74135,1,3251
3252,7,-2.67063,8.51277,-1.52059,-5.32738,1,3252
3253,7,-2.78895,12.1822,-7.03988,-4.87612,1,3253
3254,7,6.75831,-2.13791,0.0900675,-0.838799,1,3254
3255,7,-2.84499,1.39487,5.3195,-4.91576,1,3255
3256,7,-0.173668,2.42106,-2.0716,-0.0201531,1,3256
3257,7,-1.04344,-0.829579,-0.54178,0.362506,1,3257
3258,7,2.86171,-2.26292,0.42903,-3.4886,1,3258
3259,7,-5.25186,5.36733,7.11282,-2.0221,1,3259
3260,7,4.87426,0.250035,0.215747,-7.08777,1,3260
3261,7,2.33849,0.856479,2.37231,-6.66548,1,3261
3262,7,-4.30922,4.65052,-1.08313,-0.508606,1,3262
3263,7,0.286321,-2.74165,0.162909,-3.0653,1,3263
3264,7,-3.13116,1.10432,0.967066,1.56036,1,3264
3265,7,-1.68335,-3.33129,1.31086,0.306583,1,3265
3266,7,-3.09059,-7.06026,0.639692,-0.795854,1,3266
3267,7,3.78047,-1.49135,-6.55565,-2.04343,1,3267
3268,7,-4.92213,-1.90188,2.69554,9.13185,1,3268
3269,7,0.272074,-13.5598,8.4219,0.135647,1,3269
3270,7,6.48056,2.71147,3.28724,-9.70226,1,3270
3271,7,-0.725517,-0.478846,-1.06602,2.21239,1,3271
3272,7,-4.38548,-0.598427,-0.747062,4.4115,1,3272
3273,7,-0.286289,0.969409,-1.8688,1.90136,1,3273
3274,7,3.36811,-1.46505,1.33942,-0.0348548,1,3274
3275,7,-2.46994,-12.4659,-4.17339,-5.41588,1,3275
3276,7,-6.83468,-4.52277,-3.23776,7.90618,1,3276
3277,7,6.50362,-7.63051,-3.60279,5.40311,1,3277
3278,7,8.59705,-6.21439,11.1779,1.32702,1,3278
3279,7,-1.30111,-3.45752,-4.4333,2.30738,1,3279
3280,7,-4.14273,1.1363,-0.363814,-1.06638,1,3280
3281,7,-1.76829,0.869347,5.41787,0.803114,1,3281
3282,7,-1.60357,-2.85298,1.46441,-2.81883,1,3282
3283,7,1.14144,-4.3175,3.79162,-0.925127,1,3283
3284,7,3.31234,-7.28926,3.67339,-0.504416,1,3284
3285,7,-1.17411,-3.78644,-3.20078,-0.875401,1,3285
3286,7,2.37269,-1.50464,-1.03484,1.05577,1,3286
3287,7,-1.15959,-2.7959,-0.327807,1.14831,1,3287
3288,7,-2.07957,3.73047,-0.684015,1.8897,1,3288
3289,7,0.270716,-0.0958445,-0.254,-0.0478136,1,3289
3290,7,0.0963552,-1.96562,1.05177,-3.09915,1,3290
3291,7,-4.6361,-0.490923,0.359638,0.223149,1,3291
3292,7,-2.8686,-0.833803,1.33583,3.49515,1,3292
3293,7,1.92979,-4.6227,7.52945,-4.10762,1,3293
3294,7,-0.234728,0.107115,-1.09706,-0.842678,1,3294
3295,7,-1.52161,-1.75628,-1.54887,1.40299,1,3295
3296,7,-2.04211,0.683596,-1.53522,2.67751,1,3296
3297,7,-0.447896,0.0976228,-1.11099,1.37272,1,3297
3298,7,1.53602,-1.12286,-0.460661,-0.485958,1,3298
3299,7,-1.58009,1.36081,0.0595788,4.09502,1,3299
3300,7,3.32251,4.97033,-4.96168,0.290607,1,3300
3301,7,-1.17099,-1.6965,4.62364,2.28765,1,3301
3302,7,4.14778,-4.02683,2.27615,4.8772,1,3302
3303,7,-2.41675,1.96129,-4.79392,2.83692,1,3303
3304,7,-1.09486,1.75575,0.393989,0.0804683,1,3304
3305,7,1.56574,-0.59031,-2.14182,-0.595349,1,3305
3306,7,-2.688,3.64464,0.697221,1.25756,1,3306
3307,7,7.13445,1.29532,1.49365,-3.17438,1,3307
3308,7,1.3599,1.71494,-2.29302,-0.59506,1,3308
3309,7,-2.70238,6.99845,-4.2763,1.10061,1,3309
3310,7,4.28876,-0.928583,-1.48362,-0.765708,1,3310
3311,7,1.50007,-2.56814,2.01293,-0.596069,1,3311
3312,7,-0.872469,0.674096,1.49227,2.32166,1,3312
3313,7,-2.45977,1.25681,-0.771756,0.882256,1,3313
3314,7,0.964092,-0.914756,0.921127,1.21159,1,3314
3315,7,-0.945877,-6.02595,2.11129,-2.7074,1,3315
3316,7,0.857711,3.58918,-0.759891,3.18499,1,3316
3317,7,5.78637,3.44343,-4.4104,-0.287202,1,3317
3318,7,1.16233,2.00765,0.268586,-2.9762,1,3318
3319,7,-3.89916,1.11893,-1.18977,1.60693,1,3319
3320,7,-3.16345,1.51549,-1.63537,1.94967,1,3320
3321,7,0.319159,1.80794,0.364329,-0.445023,1,3321
3322,7,0.541283,-0.97306,0.351223,-0.343125,1,3322
3323,7,9.87864,-10.0485,5.68233,2.80939,1,3323
3324,7,-2.0607,-3.77738,-1.89211,2.43495,1,3324
3325,7,2.39453,-5.75968,10.9326,-3.15766,1,3325
3326,7,11.5374,-3.32712,-1.05429,4.60956,1,3326
3327,7,-6.44715,3.02381,-4.53994,2.61612,1,3327
3328,7,-3.15599,-1.65638,3.73782,1.58863,1,3328
3329,7,4.36312,-2.18731,-1.42168,0.562288,1,3329
3330,7,-1.85853,-1.1142,-3.30066,6.47717,1,3330
3331,7,1.28541,-15.3107,2.59042,-5.53751,1,3331
3332,7,8.94645,-6.64298,4.95102,-3.18678,1,3332
3333,7,-0.193476,-3.76667,1.67355,1.73217,1,3333
3334,7,-4.4597,-4.88439,2.4366,-0.0107698,1,3334
3335,7,0.916059,-0.701234,3.31594,-0.829852,1,3335
3336,7,-0.289951,3.42525,-1.21239,5.32241,1,3336
3337,7,0.899641,0.835825,1.47503,-2.31697,1,3337
3338,7,0.271397,-2.64029,-3.00019,1.03906,1,3338
3339,7,-7.59006,-2.45482,8.39459,8.55621,1,3339
3340,7,-6.85652,-9.01115,4.59398,-8.28821,1,3340
3341,7,7.83976,-0.930366,-5.71741,-2.14402,1,3341
3342,7,2.29046,-0.131807,1.27182,0.318702,1,3342
3343,7,-4.44952,-0.546272,0.579682,1.92559,1,3343
3344,7,0.733285,0.239408,0.879741,1.54912,1,3344
3345,7,2.05287,0.859139,0.907746,0.062872,1,3345
3346,7,-0.28086,-0.351583,-0.167085,-0.684146,1,3346
3347,7,1.05881,-8.01668,-0.401751,2.47832,1,3347
3348,7,-5.00232,-4.80034,3.71905,8.19243,1,3348
3349,7,2.25613,-5.44163,5.02869,2.12362,1,3349
3350,7,0.666933,-2.12998,-7.7614,1.31534,1,3350
3351,7,0.89747,-3.83298,-0.934683,2.54418,1,3351
3352,7,-1.8132,-0.715616,-0.0583739,5.78562,1,3352
3353,7,-3.79577,-1.16682,-2.57376,0.598734,1,3353
3354,7,-0.361731,2.99179,3.10873,0.644854,1,3354
3355,7,5.14904,-4.85471,-3.52071,-1.86111,1,3355
3356,7,1.90388,-6.965,-4.16276,-2.90344,1,3356
3357,7,-1.46204,-1.86113,0.297144,0.277613,1,3357
3358,7,-1.2657,0.777106,4.34663,-0.685165,1,3358
3359,7,-0.94981,2.40121,2.80674,-0.447643,1,3359
3360,7,-0.955102,-1.21211,-0.614207,1.98726,1,3360
3361,7,-0.488193,-1.68854,-1.13776,-1.12519,1,3361
3362,7,3.40841,2.34575,3.43997,2.28531,1,3362
3363,7,1.72518,2.5879,2.17806,7.0156,1,3363
3364,7,0.389719,2.51753,1.4273,0.0579529,1,3364
3365,7,-2.73427,1.33054,-0.765133,0.00116521,1,3365
3366,7,1.40956,3.4415,0.884707,-3.40689,1,3366
3367,7,0.586741,-0.667357,-1.08754,2.30549,1,3367
3368,7,-1.90072,-0.732028,-0.549504,2.32465,1,3368
3369,7,0.807101,0.855466,0.2461,-1.11209,1,3369
3370,7,-0.415328,-0.61394,-1.52445,-0.799473,1,3370
3371,7,2.01813,-5.30972,1.44316,0.496383,1,3371
3372,7,3.12305,9.69725,-9.64935,-0.650592,1,3372
3373,7,4.74767,3.40706,0.457727,0.295033,1,3373
3374,7,-2.56995,6.64374,0.298524,-1.6778,1,3374
3375,7,-3.95792,-1.9841,-0.434171,1.41779,1,3375
3376,7,-0.319395,2.61311,-1.24992,0.494214,1,3376
3377,7,2.03197,2.32731,-2.41566,-0.404139,1,3377
3378,7,-4.90706,-5.79795,3.42024,-4.56642,1,3378
3379,7,1.62599,3.39052,-0.558885,-1.33132,1,3379
3380,7,-1.4927,7.36542,1.2852,2.73958,1,3380
3381,7,1.23588,3.41194,4.11858,-8.71386,1,3381
3382,7,6.08123,-3.64943,-0.829145,-0.118196,1,3382
3383,7,-3.2389,-4.58004,6.35088,2.92363,1,3383
3384,7,-3.55017,-0.0827489,-0.85853,-1.25335,1,3384
3385,7,-0.435546,0.339037,-2.3929,0.870232,1,3385
3386,7,-1.24928,1.08323,3.99414,-1.15938,1,3386
3387,7,3.64342,-8.33653,0.566714,-0.344485,1,3387
3388,7,10.501,-8.8962,-2.95963,-3.53217,1,3388
3389,7,-8.81873,-0.0667536,1.59905,4.39517,1,3389
3390,7,2.99103,-1.18013,1.40578,0.703322,1,3390
3391,7,-1.16379,1.59938,-0.781411,-1.99173,1,3391
3392,7,-2.47849,-0.924564,1.35059,-0.974046,1,3392
3393,7,0.514148,-1.90765,1.06874,-1.68042,1,3393
3394,7,3.60828,-3.30208,2.12771,-1.98943,1,3394
3395,7,-2.0702,-2.25473,2.03859,1.79552,1,3395
3396,7,-7.91341,-2.72804,4.92605,-6.85838,1,3396
3397,7,-1.08482,-2.94944,0.695844,2.62613,1,3397
3398,7,3.91372,-4.11773,0.719297,-1.76936,1,3398
3399,7,1.0314,-4.90449,0.686187,-1.10118,1,3399
3400,7,-2.18458,-0.617483,-1.53977,1.33934,1,3400
3401,7,2.34745,-0.792516,-3.35653,-2.77999,1,3401
3402,7,-1.43734,-5.77667,-2.72551,-4.13581,1,3402
3403,7,5.23737,-9.83442,-1.91432,-1.85613,1,3403
3404,7,-9.57642,-0.663989,2.94787,1.83053,1,3404
3405,7,6.29684,5.38175,2.99905,1.00626,1,3405
3406,7,2.18897,3.32759,-0.837145,-3.01493,1,3406
3407,7,-2.14279,-3.72916,-4.41785,4.14018,1,3407
3408,7,2.98981,-3.81458,-1.78464,1.96499,1,3408
3409,7,-2.90808,4.17537,2.29547,7.31777,1,3409
3410,7,0.876711,3.66627,0.481182,1.10426,1,3410
3411,7,0.9797,-0.742222,-2.56631,-2.04798,1,3411
3412,7,-5.12132,-2.71991,-2.51058,-0.40549,1,3412
3413,7,2.62087,-2.65579,4.08106,-4.96629,1,3413
3414,7,1.22109,2.02915,3.72623,-4.61303,1,3414
3415,7,-2.18933,4.40097,0.834079,-1.08405,1,3415
3416,7,-2.93997,-0.9681,-2.04842,-2.20133,1,3416
3417,7,0.169361,-1.19723,1.01949,-3.20821,1,3417
3418,7,-0.534869,-0.939358,-1.69028,-1.81881,1,3418
3419,7,-6.43276,-4.68324,3.12142,1.56647,1,3419
3420,7,8.34725,-5.75418,-0.649108,-3.67475,1,3420
3421,7,-5.49582,1.5111,-2.72331,0.675182,1,3421
3422,7,1.81636,-0.711045,2.67954,-1.81435,1,3422
3423,7,1.23412,-3.25505,2.51965,-0.38517,1,3423
3424,7,-5.02186,0.85679,0.776275,-3.33159,1,3424
3425,7,3.27082,-0.465649,-2.0033,0.975833,1,3425
3426,7,-1.82623,6.67665,7.1349,3.72148,1,3426
3427,7,-3.26386,7.20704,-7.45678,4.60383,1,3427
3428,7,-0.755364,8.59008,0.980867,-1.16447,1,3428
3429,7,0.759476,0.0907653,4.86935,-3.80504,1,3429
3430,7,-1.26094,-4.4087,0.970934,-0.21005,1,3430
3431,7,-1.69868,2.91867,-2.79739,5.88341,1,3431
3432,7,-1.0106,1.80394,0.0761384,0.975408,1,3432
3433,7,0.668972,-0.702509,-1.65482,0.713673,1,3433
3434,7,7.16308,-2.75138,0.95024,-10.4048,1,3434
3435,7,-3.4138,2.31873,-0.918539,6.50965,1,3435
3436,7,3.50747,4.30361,-5.74666,-7.80675,1,3436
3437,7,9.66317,1.71852,-2.77035,-8.86278,1,3437
3438,7,-3.66849,2.89264,3.42093,0.874817,1,3438
3439,7,-2.83481,3.68632,-3.10393,5.87405,1,3439
3440,7,-2.27414,-0.492772,3.0272,1.17663,1,3440
3441,7,2.31055,-2.13585,-0.63738,-1.11386,1,3441
3442,7,0.366113,2.03523,2.8473,-4.12873,1,3442
3443,7,1.29613,1.05608,4.93198,-3.30389,1,3443
3444,7,11.34,-4.12616,4.70891,5.98346,1,3444
3445,7,-0.325362,-1.00065,0.210234,-3.87319,1,3445
3446,7,-3.7655,-3.92089,7.44503,-3.24363,1,3446
3447,7,-0.798512,2.39248,-0.729122,1.11495,1,3447
3448,7,-2.14795,0.772448,0.708539,0.247733,1,3448
3449,7,-0.345173,-3.51049,-0.41306,-0.741418,1,3449
3450,7,4.85771,-7.65122,-2.71903,-5.03096,1,3450
3451,7,2.88777,-6.01274,0.778898,3.96697,1,3451
3452,7,-5.26569,-15.0203,4.12562,-3.52943,1,3452
3453,7,-0.378145,1.41387,-1.90577,-1.60632,1,3453
3454,7,-1.16664,2.60371,1.24478,1.39342,1,3454
3455,7,-2.48758,-1.19657,0.0370976,1.73933,1,3455
3456,7,1.94093,-0.377131,-0.736709,-1.77207,1,3456
3457,7,-1.21155,3.44538,0.0261991,3.57423,1,3457
3458,7,2.39698,-8.1652,-1.01828,-3.41859,1,3458
3459,7,-1.62975,-7.66478,-4.0386,-1.85811,1,3459
3460,7,-5.03,-3.42441,3.66898,4.6624,1,3460
3461,7,5.47714,-2.37299,0.120563,-0.384826,1,3461
3462,7,2.15111,1.03113,0.225687,-2.7566,1,3462
3463,7,-1.48252,-0.0708616,-0.956475,2.0397,1,3463
3464,7,-0.17556,0.675365,-1.49796,2.30432,1,3464
3465,7,2.79822,-0.891794,0.214512,-1.61769,1,3465
3466,7,0.61524,-1.95839,-2.57983,3.05033,1,3466
3467,7,6.49251,-14.0603,10.7515,3.49771,1,3467
3468,7,-4.60814,1.86656,-6.71581,1.52676,1,3468
3469,7,-1.01331,-0.629722,3.33126,5.59521,1,3469
3470,7,8.49271,-3.96198,2.06646,3.8553,1,3470
3471,7,5.98489,0.610825,-3.2332,3.43675,1,3471
3472,7,-0.833791,-0.696564,0.260591,0.725408,1,3472
3473,7,-0.905977,-1.05165,1.35887,2.28142,1,3473
3474,7,0.0138634,1.68136,-4.82523,-2.60122,1,3474
3475,7,-3.50742,0.584385,1.18243,6.24106,1,3475
3476,7,0.26896,-4.76868,1.6788,0.532856,1,3476
3477,7,-2.52679,3.16242,-0.417886,3.18943,1,3477
3478,7,0.0807588,2.04565,-1.72656,0.498987,1,3478
3479,7,-1.77276,3.28824,1.15484,0.436869,1,3479
3480,7,-0.764724,-0.374704,1.55353,0.620777,1,3480
3481,7,-0.82592,0.211268,-1.77912,0.23437,1,3481
3482,7,1.00236,4.03988,5.35359,12.0355,1,3482
3483,7,-5.50939,8.11919,-3.17898,4.28726,1,3483
3484,7,1.84174,1.09294,1.10158,0.46469,1,3484
3485,7,2.37419,2.83621,1.26548,-5.82939,1,3485
3486,7,1.34661,1.48869,0.811045,1.77828,1,3486
3487,7,-2.99587,1.87129,-0.211914,0.519892,1,3487
3488,7,0.141277,-0.961088,-0.498866,-0.315331,1,3488
3489,7,2.58451,-0.114533,1.00101,-1.69276,1,3489
3490,7,2.66266,1.20899,2.57442,-3.23451,1,3490
3491,7,3.17394,9.14931,-4.23546,-2.74951,1,3491
3492,7,0.752832,7.80328,-2.81063,4.00189,1,3492
3493,7,5.83319,-1.99664,2.25436,-2.08393,1,3493
3494,7,-1.68646,2.22678,1.06351,-2.10656,1,3494
3495,7,2.69347,0.842245,0.0361356,1.7568,1,3495
3496,7,0.133273,0.469402,6.42539,1.08185,1,3496
3497,7,-1.43259,3.06276,-3.64665,1.56165,1,3497
3498,7,2.4556,-7.32761,8.53656,-7.31449,1,3498
3499,7,-0.331193,-6.94596,9.07087,-12.4835,1,3499
3500,7,0.777664,3.64615,-2.14898,7.13827,1,3500
3501,7,5.02014,0.802924,-0.163765,1.59077,1,3501
3502,7,-0.349104,-6.75561,-0.367115,0.0353367,1,3502
3503,7,-5.2319,2.16265,-0.499279,-0.998063,1,3503
3504,7,-2.31552,1.03056,-0.0327046,1.4857,1,3504
3505,7,-1.02497,-4.38772,-1.33006,-3.23738,1,3505
3506,7,7.22808,-3.13294,-2.12111,-1.25908,1,3506
3507,7,-4.02087,-1.15471,0.827188,2.15474,1,3507
3508,7,4.30899,-4.72315,6.36786,-3.83336,1,3508
3509,7,-0.696197,-0.592731,3.11798,-3.66588,1,3509
3510,7,-0.330106,0.948124,-3.10213,0.947525,1,3510
3511,7,-3.40239,-1.48674,-0.0942332,2.00961,1,3511
3512,7,-0.409484,1.28219,-0.946262,1.34172,1,3512
3513,7,1.86237,-1.39794,0.0693851,-3.74688,1,3513
3514,7,-2.29204,-7.71796,-2.23272,-6.74186,1,3514
3515,7,-2.50019,-3.67295,-1.85844,5.28881,1,3515
3516,7,4.65785,-3.46687,-10.5713,10.116,1,3516
3517,7,9.31133,-4.00363,8.80144,0.456334,1,3517
3518,7,-3.02911,-2.60581,0.568241,-1.68729,1,3518
3519,7,-1.64331,-4.04227,-0.590468,2.73803,1,3519
3520,7,5.91474,-9.51506,0.429318,-2.70916,1,3520
3521,7,-2.11958,-1.93592,-0.962265,1.17366,1,3521
3522,7,1.28352,1.55985,-0.245711,4.36149,1,3522
3523,7,0.976587,-8.75297,3.02224,0.367405,1,3523
3524,7,1.25258,-4.65753,-1.96011,-5.58884,1,3524
3525,7,-2.8633,-2.05821,3.22311,-0.348625,1,3525
3526,7,-0.939623,-2.97012,0.594454,1.67191,1,3526
3527,7,1.71338,3.18788,-3.91926,5.38148,1,3527
3528,7,1.92153,2.85287,2.01045,-1.44674,1,3528
3529,7,-0.0560116,-1.51807,0.32378,-1.37324,1,3529
3530,7,1.03656,-2.05767,-2.22265,-4.91087,1,3530
3531,7,-3.58164,4.69742,-0.58619,9.86113,1,3531
3532,7,2.102,-6.00709,5.13617,0.0569476,1,3532
3533,7,0.32487,-0.32389,-3.13124,2.32322,1,3533
3534,7,-2.55392,-1.12082,-0.413881,0.941173,1,3534
3535,7,-1.9995,0.741218,0.563414,3.07528,1,3535
3536,7,0.0484701,0.748945,-0.092714,0.409338,1,3536
3537,7,0.778888,-0.69687,-0.010215,-0.569726,1,3537
3538,7,2.06753,-7.28411,-0.0528439,1.44288,1,3538
3539,7,-3.22572,0.117823,-5.89909,6.07704,1,3539
3540,7,-1.70016,-1.08503,-0.812441,3.35633,1,3540
3541,7,4.7721,-0.931424,5.33773,2.57933,1,3541
3542,7,-2.03192,0.508561,-1.79898,1.53584,1,3542
3543,7,-0.139867,1.12721,-0.93136,0.883659,1,3543
3544,7,4.82502,-0.588546,-3.62113,0.873713,1,3544
3545,7,-2.55813,-0.12446,-1.10284,2.56693,1,3545
3546,7,9.05854,1.72511,-1.57079,-2.20026,1,3546
3547,7,1.62804,1.86272,1.24369,-0.286522,1,3547
3548,7,-5.78076,7.4239,-2.42931,1.33867,1,3548
3549,7,6.27704,-2.38741,-1.09856,-0.448957,1,3549
3550,7,0.952572,0.200927,-0.810646,-0.798181,1,3550
3551,7,2.7985,0.368503,2.50062,2.36198,1,3551
3552,7,-1.28264,1.66748,3.06032,-0.960615,1,3552
3553,7,-1.54412,1.61759,-1.4774,0.784634,1,3553
3554,7,-5.23447,1.76076,-4.68478,-8.9276,1,3554
3555,7,-1.99515,4.9207,4.45921,-0.0895065,1,3555
3556,7,3.3,4.99161,-0.078364,2.72979,1,3556
3557,7,3.26554,-0.590316,-1.72972,-3.19951,1,3557
3558,7,-1.01561,1.21953,-0.424638,0.288539,1,3558
3559,7,-0.350184,2.64934,0.00261769,-0.480963,1,3559
3560,7,-0.770144,3.4174,-0.757255,-1.91547,1,3560
3561,7,-0.406631,-1.01522,0.0793226,-1.85033,1,3561
3562,7,-1.43529,2.23989,5.46217,-1.05561,1,3562
3563,7,-2.38512,3.33537,-3.98023,-1.55559,1,3563
3564,7,9.07985,-9.67317,10.0218,-2.11682,1,3564
3565,7,7.79866,-1.14009,2.21312,4.38221,1,3565
3566,7,-6.96628,4.33296,-4.17889,4.38696,1,3566
3567,7,-1.8539,-1.13887,-0.781949,-1.35396,1,3567
3568,7,3.84779,-2.02637,1.07469,-1.53008,1,3568
3569,7,1.66793,-4.01708,-4.07128,-6.58812,1,3569
3570,7,-10.0874,-12.9791,3.63064,-5.94819,1,3570
3571,7,4.66301,-1.43756,-3.70307,0.982071,1,3571
3572,7,-1.12673,-6.40165,4.57855,3.04253,1,3572
3573,7,-7.13562,-2.47962,4.92648,3.29317,1,3573
3574,7,2.73052,-0.440781,-0.559008,-1.70318,1,3574
3575,7,-0.800672,3.66225,-2.09145,-0.844901,1,3575
3576,7,-0.671631,2.31283,2.66673,2.53981,1,3576
3577,7,1.36032,-4.81185,-4.37465,0.96679,1,3577
3578,7,-8.89864,-1.74655,9.62243,3.60751,1,3578
3579,7,-4.37379,-10.4477,2.76771,-4.50331,1,3579
3580,7,7.50083,-1.35242,-2.68522,-3.29249,1,3580
3581,7,2.35086,-2.28154,-0.733111,1.15055,1,3581
3582,7,-2.38132,-0.535284,0.562453,0.633996,1,3582
3583,7,-2.90223,-2.91944,3.2249,2.80082,1,3583
3584,7,-1.00421,1.58476,0.112158,-1.08704,1,3584
3585,7,-1.15102,1.73715,-0.139064,-2.70603,1,3585
3586,7,-3.38271,1.48186,-8.21168,-0.647882,1,3586
3587,7,0.686081,-7.96014,5.32007,1.89757,1,3587
3588,7,7.76284,-6.72854,3.70541,2.75067,1,3588
3589,7,-4.27324,3.63038,-5.28338,0.174805,1,3589
3590,7,-1.74616,5.50001,-2.66659,2.61072,1,3590
3591,7,-0.499711,3.05878,-1.12574,-0.551456,1,3591
3592,7,1.35761,-2.75946,2.32569,-1.0461,1,3592
3593,7,-7.43821,4.2981,-1.44277,4.62981,1,3593
3594,7,6.49075,-8.22303,3.98823,1.63137,1,3594
3595,7,2.38153,-4.21464,2.32169,0.821657,1,3595
3596,7,-5.82282,5.19184,-1.44842,4.91447,1,3596
3597,7,1.20157,3.92621,0.8025,2.2246,1,3597
3598,7,2.64178,-1.65531,2.30279,2.59746,1,3598
3599,7,-4.42413,-0.732561,1.00116,1.73183,1,3599
3600,7,2.17731,3.61451,-0.437881,-0.490052,1,3600
3601,7,3.8714,0.0335951,-0.471267,-0.488033,1,3601
3602,7,-4.47623,-2.13242,-8.10338,-3.09848,1,3602
3603,7,3.02673,-1.51065,1.29404,2.23542,1,3603
3604,7,1.2264,1.35725,0.0587683,-4.82327,1,3604
3605,7,-0.776924,-0.546956,-1.56238,-2.32494,1,3605
3606,7,-1.42796,1.84127,-1.6915,3.1391,1,3606
3607,7,0.577395,1.38355,-0.977986,3.28583,1,3607
3608,7,-0.100782,-0.426157,-0.0125559,-2.23731,1,3608
3609,7,-0.401335,-1.83591,-0.576528,-1.4067,1,3609
3610,7,-3.83619,6.12773,0.21949,-1.69842,1,3610
3611,7,7.61467,5.33934,-4.32057,2.09951,1,3611
3612,7,2.66593,3.06026,-0.888175,-1.63384,1,3612
3613,7,-0.0745943,3.87821,-2.22237,-1.32916,1,3613
3614,7,-1.32742,1.32579,-0.212871,1.66468,1,3614
3615,7,0.264223,1.72006,0.668681,-0.798331,1,3615
3616,7,-2.94036,0.695757,-0.688688,0.68302,1,3616
3617,7,-0.748158,-3.86024,3.31527,-3.77299,1,3617
3618,7,12.4812,5.21298,-7.20127,3.58591,1,3618
3619,7,8.61796,-1.91875,1.5203,0.457172,1,3619
3620,7,-3.03331,-0.286515,1.58114,-0.928765,1,3620
3621,7,1.72764,4.31422,-1.83457,-0.107378,1,3621
3622,7,-1.53149,2.30467,3.10433,3.07123,1,3622
3623,7,-3.98436,-1.14921,3.04984,1.09984,1,3623
3624,7,-1.9965,2.47645,-0.144029,-0.973155,1,3624
3625,7,-1.73449,1.52224,1.28922,-2.92278,1,3625
3626,7,1.6081,-10.3899,3.52759,-3.10409,1,3626
3627,7,11.7776,-8.89674,-4.29739,1.56956,1,3627
3628,7,-7.54852,-1.26296,2.5834,4.03055,1,3628
3629,7,1.00333,1.93169,1.30356,0.0134043,1,3629
3630,7,-1.88999,2.75072,1.06779,-0.765897,1,3630
3631,7,-3.2211,0.473808,0.0122775,0.839548,1,3631
3632,7,2.57326,-2.96244,1.00751,0.732028,1,3632
3633,7,3.37871,-2.90713,2.78841,-1.328,1,3633
3634,7,-4.68723,-4.55902,2.99921,6.98849,1,3634
